voltage,current,power,heat,ambient,cycle,soh,risk
4.32395451478401,1.3491819875362072,5.833801546272447,0.027304380532382256,23.366140577765456,659,0.5593014476400475,0
4.088933518305359,4.536996169786597,18.551475711063443,0.3087650136698737,41.61259272795352,120,0.9045617493165063,1
4.33165514814144,4.329178019453807,18.752506255187846,0.2811267348618298,43.06904982662843,420,0.7059436632569085,1
4.347831282790619,3.2289307684681545,14.038846205110994,0.1563899086134052,15.27591154849889,510,0.6521805045693296,0
4.4102001636866675,4.881487265398928,21.528335936896735,0.3574337688337785,23.51762924212397,878,0.5,0
3.823100684049879,3.6135283896171195,13.814882858178867,0.1958638113385334,34.55883778507801,681,0.5362068094330734,0
3.263887879016018,0.5813391362698439,1.8974257604687848,0.005069327870384522,29.81681145550304,816,0.5,0
4.119737107677036,3.423348045712466,14.103293976415308,0.1757896776312504,40.47670231482534,401,0.7238771827851042,1
3.462091187778584,2.941431037497047,10.183502474376944,0.1297802482252643,30.2644223051628,470,0.6801776542554034,0
3.397803551522588,1.597953395205876,5.429531721398103,0.0383018257987498,44.190316642573364,365,0.7547515753767291,1
3.7301132294391826,4.577444544733493,17.07438645333462,0.31429497840165616,28.03183096531286,277,0.7996185844132505,0
3.7539556396577884,3.096067480818616,11.622499980380125,0.14378450768673798,29.77553081456592,453,0.6908107746156631,0
3.3452779023623327,2.7463702094813853,9.187371573484288,0.11313823991290242,32.160125976275495,192,0.8663430880043549,0
3.9682084438607514,1.2969980573317201,5.1467586427747225,0.02523305941083384,43.21375753058743,477,0.6807383470294582,1
3.419340512695138,4.475723100198165,15.304021320113065,0.3004814590447121,37.43156321692241,37,0.9603092603810978,0
4.392477843881588,2.4268286674279143,10.659791152573792,0.08834246071574918,43.999644571310085,99,0.9295828769642125,1
4.470497375574069,0.8390581520275769,3.7510072665933105,0.010560278737258986,24.170910578615455,928,0.5,0
4.276705007275286,1.9261490232032494,8.237571172291737,0.055650750893802475,20.084782400582775,793,0.5,0
3.5920372002142082,4.298959133268401,15.442021128900725,0.27721574444267694,42.90050504432496,686,0.5288058794445328,1
3.1457647406561526,3.267532520146264,10.278888590823456,0.16015153155320092,44.7016155031279,962,0.5,1
3.3812454736046083,1.8288076478852244,6.183647581505405,0.0501680611944523,24.676522927158015,104,0.928158263606944,0
4.045523611492902,3.6611783779419915,14.811383573851609,0.20106340672664927,25.784734536592655,477,0.6719468296636675,0
3.4447652154716977,2.389013854008244,8.22959182356758,0.08561080791964985,22.68620830783374,408,0.7237194596040175,0
4.369860828834707,2.80104079487422,12.240158449488886,0.11768744301824403,30.045488840615988,685,0.5374489611824211,0
3.2914109302680634,0.8192341264996745,2.696436158409638,0.01006716831032527,26.903514816416653,654,0.5634966415844838,0
4.33500801272635,2.020978205831911,8.760956715826657,0.061265293626713554,26.26748857919832,834,0.5,0
3.6577111845271304,3.5241176088283974,12.890204393400635,0.1862910738128157,24.844580024241957,698,0.5253521129760258,0
3.813966952061365,1.7894356345772797,6.824848373118702,0.048031198354424876,32.724997817070324,342,0.7695984400822787,0
3.375377040773796,0.6747563049324043,2.2775569397862,0.006829441065690478,24.097965440196685,444,0.7036585279467155,0
3.4899768626940615,4.225410517044149,14.746584939868232,0.2678114105632095,23.146287474592256,620,0.5732760961385062,0
3.9343357137285,0.884063592471956,3.478202965069535,0.01172352653301631,16.55045163505823,884,0.5,0
3.617030857585018,3.6478049484523725,13.194223061003557,0.19959721412930423,19.15059277253404,656,0.5526868059602015,0
4.463778119193802,2.823351567355379,12.602814949152465,0.11956971109332111,24.688694188237378,657,0.556021514445334,0
3.5982313521671916,2.450843319113339,8.818701270083118,0.09009949462263733,37.32127928997346,346,0.7648283586022014,0
3.0380261151231864,4.831917866050663,14.679492663192212,0.35021145396389386,40.079403615366175,393,0.7204894273018053,1
4.03274985114805,0.7618711797879962,3.0724358868840307,0.0087067154188733,42.456411828794415,751,0.5,1
3.375364347246893,2.971519991177542,10.029962635352078,0.1324489658695167,36.437877681001865,488,0.668044218373191,0
4.401920996009565,3.3722176722950765,14.844235774790201,0.17057778044008837,30.500887722797,704,0.5221377776446622,0
3.8315310787671013,3.2527433580545853,12.46298726763941,0.1587050903005233,27.588001872833697,76,0.9413980788183072,0
3.8490558157411146,1.2139090143912097,4.6724035516230495,0.02210362642830357,18.604939434169264,285,0.8088948186785849,0
3.1741089607603743,0.7070118890978874,2.244132772549724,0.007497987169886451,16.221864069569104,750,0.5,0
4.469265792932263,1.2889862145020234,5.7608219960351414,0.024922281917643844,15.514833054952508,474,0.6827538859041178,0
3.7374238126752486,2.6306229685125455,9.831752924689239,0.10380265803698635,20.196056097300456,734,0.5054765337648173,0
3.974660523964145,0.7162651588866518,2.846910851717681,0.007695536667523807,43.474371947741574,100,0.9329485564999571,1
3.067956014658067,2.1857567658191206,6.7058056162743345,0.07166298958986093,33.77579747142709,442,0.7017501838538404,0
3.7515598258728886,2.9271985178002815,10.981560361734202,0.12852736743918247,35.518913081944234,16,0.9829069649613742,0
3.105853121100645,3.39088675192842,10.531596201775711,0.17247169446605506,15.795339316248654,896,0.5,0
3.9546053961690166,4.104271826070798,16.230775510724044,0.25267570833417785,35.315050271489454,675,0.5373662145832911,0
3.9649323276635298,2.562138007211825,10.158703812729579,0.09846826751999072,31.36850367947805,613,0.5864099199573337,0
3.9389095051523593,4.191920796970706,16.511596672033768,0.2635829995211328,34.544543155733635,43,0.9581541833572768,0
3.293686702183945,0.8121258539382445,2.6748881256161767,0.009893226039523842,18.0233400413228,898,0.5,0
3.0584446984653506,3.282142479520518,10.038251266097449,0.16158688883809638,25.096626446661794,90,0.9319206555580951,0
3.478463445440642,4.301938899362545,14.964137205951761,0.2776001744077294,15.698158072074776,418,0.707453324612947,0
3.3910417923538545,2.7321685443203276,9.264897717544825,0.11197117431860187,35.78671076075818,626,0.5770681079507366,0
3.943414270169826,4.4486240608717385,17.542767604262455,0.29685384052450436,37.05213131411657,277,0.8004906413071081,0
4.451370827280371,2.965873474616393,13.202202662312082,0.13194608201149674,27.704128269243554,920,0.5,0
4.210252108900896,4.95727313900303,20.871369687885274,0.3686183546202143,27.378530307342793,978,0.5,0
3.375024673824157,3.112448055547594,10.504588983469151,0.14530999347722998,41.013498216291666,736,0.5020678336594719,1
4.2876191277645175,2.4304731231875825,10.420943052496645,0.08860799403805802,37.52613203374492,217,0.8509029336314303,0
3.357354228605969,2.1997799877933266,7.385440644020712,0.07258547992044012,31.029824205916903,596,0.5990373926706447,0
4.239686199161612,1.940223204637753,8.225937543995798,0.05646699125722188,41.86569685488601,177,0.8791766504371389,1
3.0802279451210532,4.813436735974393,14.826482346220594,0.3475375981684173,40.41429432286769,265,0.8059564534249125,1
3.478970456385622,4.775278851728622,16.613054046166933,0.3420493216764994,43.51821440812668,851,0.5,1
3.7395384866577075,0.8747798503786683,3.2712729178437012,0.011478596799427879,17.751124417754433,396,0.7354260701600286,0
3.492996818054874,3.526333052346673,12.31747013124866,0.18652537194108904,37.5712358831304,151,0.8900070647362789,0
4.171944075706804,1.010590709078516,4.216127921704453,0.015319403719137266,42.92787317061878,186,0.8752340298140432,1
3.0863381400249663,2.97287997045681,9.175312838537147,0.13257022978114924,28.24591504120131,215,0.8500381551776093,0
3.8188736552474833,3.6762416774541253,14.039102492352376,0.2027212930657608,44.059558319224045,9,0.9838639353467119,1
4.142265947576208,3.281981284923175,13.594839317119675,0.1615710173187896,18.033680283683708,519,0.6459214491340606,0
3.639137212570412,1.5015938790696373,5.464506163490272,0.033821762664891,26.899548058627555,795,0.5,0
4.059363340734745,0.8660695128885489,3.515690831147773,0.011251146017325126,17.54513142255576,339,0.7734374426991337,0
3.871958125840173,4.384123348950517,16.975142025654588,0.2883080630821965,41.41079905915251,657,0.5475845968458902,1
4.420872866075788,4.937004787202919,21.825870503431656,0.36561024403296805,37.60134555776825,70,0.935052821131685,0
4.0622717933748,2.667501445838519,10.836115882216312,0.10673345945325885,26.339627703667635,167,0.8833299936940038,0
3.6363330138704644,4.578594732926312,16.64929518447337,0.31445294592570855,18.33592446918454,451,0.6836106860370479,0
3.380523260809708,2.3234093905163773,7.85433948902432,0.08097346793909525,32.14419075615032,660,0.5559513266030452,0
3.178226874402108,1.028868110496972,3.269976278996794,0.01587854383196414,34.47630906348191,1,0.9985394061417351,0
4.021559140645364,1.5687791208161146,6.308938012971643,0.03691601894862872,27.006686786160746,508,0.6594875323859019,0
3.428568129422791,4.408696076852571,15.115514861408018,0.29154901647082876,21.70787515558358,134,0.8960892158431252,0
4.203163873540101,4.900553009394219,20.597827369454002,0.3602312969682411,31.680151159277536,815,0.5,0
4.3367146705471065,2.874654990888349,12.466558471746962,0.1239546197495894,44.78894388357901,229,0.8411356023458538,1
3.3794852519838616,3.629350053979914,12.265334981711952,0.19758272721486006,17.26303641269308,47,0.9587875303059237,0
3.944097957202894,3.630869100430777,14.320503401880138,0.197748156366945,28.636231943033195,373,0.741445925514986,0
4.045387583795723,2.2289082412064896,9.016797724396694,0.0745204792157731,37.11302117529058,971,0.5,0
3.4214447843883455,4.7768516783445145,16.343734260668555,0.34227467935354206,41.70791351672749,972,0.5,1
3.1601340989038267,2.0104702915863344,6.353355723275095,0.060629861900268596,20.090397116866967,676,0.54630184023832,0
3.6955476074099733,2.0900850261172375,7.724008717550968,0.0655268312459924,32.509683355526164,732,0.5087236584377004,0
3.5405176428079024,1.669774382844182,5.911865661968503,0.04182219734404003,28.59722540486493,959,0.5,0
3.8041445495161805,1.892874273288475,7.200767349649753,0.05374459521716058,39.41385059120846,732,0.509312770239142,0
3.4064364637726947,1.0993330635068737,3.7448082333607577,0.018127997767791115,17.286011387974895,390,0.7390936001116104,0
4.424699869937886,3.7657377877476197,16.662259499667073,0.21271171629105504,33.402455878073695,450,0.6893644141854472,0
3.124122630052959,4.444976686666067,13.88665225687128,0.29636726617507264,31.5476361763221,5,0.9818483033579131,0
3.039550461745878,2.1940851509512234,6.669032533683565,0.07221014474436978,39.31659992345499,224,0.8470561594294482,0
4.477929075998256,2.195325364720733,9.830511281959447,0.0722918018547933,37.48734899928216,217,0.8517187432405936,0
4.454871596721905,4.289535154110689,19.109328321187828,0.2760016775752713,40.149861141334135,610,0.5795332494545697,1
3.055232801453987,1.1023345346028495,3.3678886282941405,0.01822712139267121,15.410158944809918,823,0.5,0
4.2970835643825795,4.158054541085349,17.867507828304202,0.25934126349960734,44.991530198583916,870,0.5,1
4.369748628386464,3.133172895464624,13.691177962454187,0.1472515858931126,36.783625322155444,714,0.5166374207053444,0
4.274471086016117,1.6130664578443894,6.895005933878278,0.039029750961339676,28.516324059302804,878,0.5,0
3.3771636592676977,1.7362930866165895,5.863745913959287,0.04522070523948846,21.21682947024169,449,0.6984056314046923,0
4.007551026608785,3.2815770820605312,13.151087604107543,0.16153122218257365,25.744881540985215,72,0.9439234388908713,0
3.0332771130454526,2.741743339906518,8.31646732278324,0.11275734812882623,29.286320903670426,771,0.5,0
3.7802452516679903,4.334816751433431,16.386670441457092,0.28185954402761826,31.557205163234567,389,0.7265736894652857,0
3.13261233504847,4.063180277613348,12.72836865717724,0.2476415095257913,32.69867691412908,767,0.5,0
3.0431740144700083,3.8981176505312853,11.86265033944369,0.2279298182607532,33.60928654060394,578,0.6032701757536291,0
4.207567001279043,4.564179764044818,19.204092163100544,0.3124760537777431,33.51791136291876,738,0.5,0
3.5258813382098957,3.154629590845849,11.122849603328097,0.14927531783160372,26.76732135299197,859,0.5,0
3.1365031365769953,3.768786646926027,11.82081113917298,0.21305629185071887,31.423389206973347,481,0.6686805187407974,0
4.175479519111715,2.2844425204457157,9.53864295670903,0.07828016443830561,33.662601006836205,563,0.6207526584447515,0
4.046462807240195,4.084122990532448,16.526251781384147,0.2502009090269356,28.780404238385174,401,0.7201566212153199,0
3.738174439619307,1.6620997473453125,6.213218791623955,0.04143863355188027,28.77407268714784,546,0.633928068322406,0
3.931208526633137,2.0633603370143643,8.111499750387491,0.06386183820546046,21.273923732355424,43,0.9681402414230603,0
3.3602184281672898,0.8413849764889876,2.827237303181398,0.010618930179920614,18.866391657319475,183,0.877469053491004,0
3.8771491589237304,2.3013522000962663,8.922685746990515,0.07944332923331889,35.93002721090795,900,0.5,0
3.272820126598717,2.055502774957384,6.72729085216004,0.0633763748678626,41.90365229718036,195,0.8668311812566069,1
3.772854082296316,4.8789965717154695,18.40774213310644,0.35706911320216955,33.058061866228805,51,0.9481465443398915,0
3.061302924399718,1.2602077838247405,3.857877773973966,0.023821854876186956,23.35771017095876,829,0.5,0
3.0477070222277476,2.969218891433339,9.049309265952674,0.1322439123786694,31.03270511197569,524,0.6440544710477333,0
3.3095005776086888,2.1392143747163397,7.079731208752536,0.0686435721148953,30.10251812564571,813,0.5,0
3.4823741470200433,0.9153076380293574,3.187443655243414,0.012566821083523218,29.434361821688796,214,0.8567049922791571,0
3.122638547923308,4.431103808480497,13.836735562210979,0.29452021442295545,42.626172015954396,573,0.6032739892788522,1
3.00389253657547,4.4073549816601405,13.239220735447613,0.29137166901546685,17.535510230420456,867,0.5,0
3.276781529034566,1.4420719550151964,4.725354745732561,0.031193572851620253,26.11416308374146,726,0.514440321357419,0
3.3541747996761067,3.9197993402191353,13.147692166750053,0.23047240301373553,30.937972619206022,386,0.7311430465159798,0
4.121206407200635,0.6650744130076905,2.7409089321524958,0.006634859622562861,22.573108330320622,7,0.9950015903522051,0
4.030748258104997,4.299983026851329,17.33214909536205,0.2773478104681428,37.48848696025762,508,0.6474659428099262,0
3.1607580170096643,2.513355650705546,7.9441090225640965,0.09475434940400249,30.978517993650694,15,0.9852622825297999,0
3.1573037497987215,3.818323427422186,12.055606875344374,0.21869390694601665,20.46851635427874,39,0.9630653046526991,0
3.4831187483747676,1.4515160314844509,5.0558027028300305,0.031603481844845537,24.82492056533744,812,0.5,0
3.349824617324702,2.0431708892521714,6.844264142218126,0.06261820924031263,29.219098242916687,394,0.7342024228713178,0
4.183756857911007,2.7429898951807576,11.47600278514309,0.11285990347595616,17.60760864262271,111,0.9203570048262022,0
4.105233713092369,3.0098401967769686,12.356097446829382,0.1358870701520163,32.59606303982277,748,0.5,0
3.1913704541933456,1.77699157609426,5.671038413297688,0.047365485922649435,25.892468891959055,282,0.8096317257038675,0
3.911332833440359,1.5995891995909455,6.256525756376649,0.03838028411172002,29.947430935468205,966,0.5,0
3.908662229035331,1.5675205628119753,6.126908417099371,0.03685681072257557,18.053474178612113,710,0.5248238261305378,0
3.548035229511086,2.6951441036393207,9.562466228321387,0.10895702609072695,40.524525535084386,446,0.6972188153621303,1
3.4276427530407707,1.2801811788263966,4.388003740183489,0.024582957759320137,41.90296273879275,759,0.5,1
3.077453216811769,0.5820911664276247,1.7913583326004086,0.00508245189049609,35.90884387099265,920,0.5,0
3.1680583532520785,2.2903501957058374,7.255963069378411,0.07868556028454651,44.08411299826106,4,0.993399055319106,1
3.0079500095964082,4.887802233253141,14.702264774419131,0.35835916007091584,29.722463377763532,998,0.5,0
4.002964829886647,4.682191951074136,18.74264970692811,0.3288438220005514,31.702886790417892,392,0.7222244755666392,0
3.714929226189618,4.273621514161811,15.876201464632441,0.2739576126946004,21.152326804483774,410,0.7129687860319367,0
3.4855188546063656,2.4144639737738753,8.415659704356651,0.08744454420977898,30.228311360533652,113,0.9202944394561777,0
3.794760034771675,3.6825354304,13.97433827791263,0.20341600794226972,38.033385043285165,550,0.6231625329362198,0
3.8718573321339185,1.1946322187339105,4.625445515308302,0.021407192070556587,29.434203055644524,259,0.8262629737298055,0
3.0777353052336403,2.0147192518726427,6.200772571622339,0.06088640495799392,19.032440308169228,919,0.5,0
3.823382969833466,1.4077870804860613,5.382509148681982,0.02972796695975202,35.537146436395,596,0.6011802683186791,0
3.381960982145646,3.566762250007682,12.062650762115995,0.1908268942211979,37.80683579669059,971,0.5,0
3.709749301577838,3.227458464751274,11.97306178548252,0.15624732212541975,38.82868349899387,95,0.9288543005603956,0
4.394293716371739,4.237787335044781,18.62208225770702,0.2693826224559892,43.95080731999538,334,0.7638642022105339,1
4.399407100649932,4.959182644058258,21.8174633376898,0.36890238745692977,21.150054301597116,995,0.5,0
3.0997444010501662,3.8350429218052655,11.887652824652942,0.22061331318133,32.234193395397355,832,0.5,0
4.172271722627123,4.225733992298714,17.630910443412144,0.26785241660503245,37.51505774295941,828,0.5,0
3.245483914298557,1.2391960906894681,4.021790978994325,0.023034104267700906,39.43724160694146,379,0.7461816281199484,0
3.9506378455802658,4.585397587081322,18.1152452445559,0.3153880654741681,24.48589746889484,42,0.9562305967262916,0
3.588667661133953,4.174697477622097,14.981601832959903,0.2614214854449644,28.17404725710655,526,0.6362622590610851,0
4.34950116793826,3.3084569488182693,14.390137362958514,0.16418831073275839,31.19343185743899,575,0.6084572511300288,0
3.754080585138719,1.5449571281606778,5.7998935596996715,0.035803387917817335,41.987237198237054,503,0.6628764972707759,1
3.797786219532261,0.7997860057586763,3.0374162712450508,0.009594864825111262,21.87076172774389,39,0.9735202567587444,0
3.175347061062546,4.729244556260638,15.01699280276826,0.33548631109381316,33.83124159214253,968,0.5,0
4.0405764111050075,1.2502884199702242,5.051885896809439,0.023448316996674594,41.358873461203146,289,0.8061609174834996,1
3.800191637964482,4.5225166237293095,17.186429856051483,0.3067973491786193,38.65791633673592,550,0.6179934658744023,0
4.128604680058234,3.6814120755955657,15.19909512452675,0.20329192305511276,38.35715817152253,289,0.7971687371805777,0
3.050298652103669,3.0645035819209245,9.347651145300262,0.14086773305409264,37.87376057222072,635,0.569623280013962,0
4.1319529377901745,0.9631221383486526,3.97957534900047,0.013914063800659215,31.094440544537843,815,0.5,0
4.269678437601778,1.073698980493921,4.584349385489906,0.01729244251070528,26.918618716811018,157,0.894468711207798,0
3.8097909556692553,2.688608668980235,10.243036990414854,0.10842924862373507,27.268655312564796,685,0.5379118709021465,0
4.080054804819111,3.385164347983838,13.811656063093812,0.17189006494291262,35.818453334013,292,0.7967388300861877,0
4.074268612099428,3.195632141497969,13.019863729921253,0.15318097175662343,39.80396483427235,254,0.8230076180788355,0
4.362675842000442,3.125263076447542,13.634509723513672,0.1465090394550953,27.025542502909197,815,0.5,0
3.4318944247135894,3.267276184186945,11.212946920510667,0.16012640495632804,42.35557226528894,616,0.5813270130855168,1
3.758833018326699,3.2515440594559153,12.222011171226926,0.1585880815587458,15.543305514625215,828,0.5,0
3.889444357888232,0.9599569890133981,3.733699294733537,0.013822761311335039,42.562515667822396,133,0.9106421952677666,1
4.383749071765943,3.6825738544102937,16.143479715980657,0.2034202528977943,19.57617128742784,604,0.5871623206884435,0
3.561653054580633,0.8101469271524846,2.8854622777517602,0.009845070653619198,17.319631964663618,462,0.6915077464673189,0
4.4015505221535225,4.665058308080494,20.533489831808325,0.32644153526686254,28.525181142123962,814,0.5,0
3.3538590518926217,1.2448422966528039,4.175025604807806,0.02324448515303741,20.58962638482362,983,0.5,0
4.3812628239260585,4.414533629279577,19.34123207493399,0.29232160746060476,30.56514171378216,936,0.5,0
3.911841590691388,2.20687564273497,8.632947924734443,0.07305450153745328,37.32748955529867,202,0.8616806082564606,0
4.204280172897017,0.5208441035207129,2.189774537602455,0.004069178702584426,25.004975150734325,575,0.6164632077315375,0
3.6217568763054415,4.385831632758306,15.884415874260316,0.28853278666355076,42.68880695395455,903,0.5,1
3.5204298028443413,3.818755616493868,13.443661082084228,0.2187434168775519,28.566538226694213,939,0.5,0
3.0492700053651576,4.60737258295608,14.049123020749764,0.3184182317726306,22.44679328271456,25,0.9674124217447018,0
3.7475516591092197,2.3851645227704656,8.938527264556908,0.08533514701024295,42.445377032043,177,0.8777332426494878,1
4.1707435613191315,1.7491422768323814,7.2952238889297405,0.045892480569035506,21.602916422432912,882,0.5,0
3.995306058025066,1.3011618509138814,5.198539825427338,0.025395332434104564,43.832109524083656,689,0.5393969000449614,1
3.835958053335072,4.372844080508303,16.77404646660442,0.28682648028654756,31.052091568009757,360,0.7456586759856726,0
3.753292515496864,3.179232577940197,11.932589839806742,0.15161279676954406,17.012294321652824,215,0.8490860268281895,0
3.640183358005124,4.099019099334212,14.921181109541552,0.2520293636505998,25.48160997147999,670,0.5407318651508034,0
3.2860315809955,0.664473505316427,2.1834809232045607,0.006622875589012496,29.162008353299978,424,0.7170021895538827,0
3.8811804063511115,1.823201056494372,7.076172217304602,0.049860931386032904,36.42177599369485,194,0.8681736200973651,0
3.8016838368858705,2.6648957677441367,10.131091167218447,0.10652504179410917,29.91035846463747,947,0.5,0
3.232860368896069,1.31867658722872,4.263097278242849,0.02608361912557776,40.85356863040552,871,0.5,1
4.129869331121176,1.7253583462413475,7.125504519336093,0.04465292134417016,41.92291229456653,162,0.8897673539327915,1
3.6131012566471448,0.6142386004715519,2.2193062592449477,0.005659335874638761,19.68457792098571,178,0.8810503665396013,0
4.300490640017285,2.335930229141801,10.045646086157747,0.081848550531277,31.55167785778019,835,0.5,0
3.3466121948821073,3.5235173461942777,11.79184611965241,0.18622761733397947,15.591316132630924,54,0.9546886191333009,0
3.5089068688442864,3.0624958299357514,10.746012653468542,0.14068321062560799,41.623814475405084,604,0.5902991728020529,1
3.35727417157009,0.9474862674170532,3.180971173516624,0.013465953404158496,22.295165729983623,78,0.947326702329792,0
3.904796103265469,4.130825670331637,16.130031980779947,0.2559558107800623,43.879479556646245,500,0.6538688761276636,1
4.002127704855969,1.4224293293711945,5.6927438272761535,0.03034957795583079,23.794431907830397,944,0.5,0
3.130387522425524,3.3495834870993226,10.485494353338296,0.16829564305572686,37.07713839588007,85,0.934918551180547,0
3.0397983058107294,1.316459457904088,4.001771229805358,0.02599598256457688,32.49124682909077,700,0.5320335342051045,0
4.055919202707765,4.597808015931368,18.648337822179723,0.31709757827044116,33.74283813129753,523,0.6354784544198112,0
3.389135150146939,2.208615836752701,7.485297565509772,0.0731697587153225,32.70884827544423,396,0.7323415120642338,0
